"도시철도 역별 승강차실적(월)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"연도","기관","역명","호선","합계_승차인원","합계_하차인원","1월_승차인원","1월_하차인원","2월_승차인원","2월_하차인원","3월_승차인원","3월_하차인원","4월_승차인원","4월_하차인원","5월_승차인원","5월_하차인원","6월_승차인원","6월_하차인원","7월_승차인원","7월_하차인원","8월_승차인원","8월_하차인원","9월_승차인원","9월_하차인원","10월_승차인원","10월_하차인원","11월_승차인원","11월_하차인원","12월_승차인원","12월_하차인원"
"2024","부산교통공사","초량역","1호선","185034","188459","185034","188459","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","토성역","1호선","261526","252313","261526","252313","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","하단역","1호선","559837","515000","559837","515000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","다대포해수욕장역","1호선","147906","124242","147906","124242","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","다대포항역","1호선","105214","116531","105214","116531","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","낫개역","1호선","142005","145672","142005","145672","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","신장림역","1호선","98209","93436","98209","93436","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","장림역","1호선","104904","97606","104904","97606","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","동매역","1호선","127017","114075","127017","114075","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","가야역","2호선","108373","102456","108373","102456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","감전역","2호선","123807","113494","123807","113494","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","개금역","2호선","252613","245354","252613","245354","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","경성대·부경대역","2호선","405842","416857","405842","416857","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","광안역","2호선","329880","352391","329880","352391","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","구남역","2호선","126009","123959","126009","123959","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","구명역","2호선","100047","79623","100047","79623","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","금곡역","2호선","71399","57939","71399","57939","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","금련산역","2호선","220247","229404","220247","229404","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","남양산역","2호선","94125","91448","94125","91448","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","남천역","2호선","219462","229909","219462","229909","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","냉정역","2호선","138732","128431","138732","128431","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","대연역","2호선","290826","283602","290826","283602","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","덕천역","2호선","151777","204760","151777","204760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","덕포역","2호선","136774","128808","136774","128808","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","동백역","2호선","199268","203298","199268","203298","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
